what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342139366584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143080208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342143088493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143102156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143103693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143135238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143215524
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342143219551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342143222281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143225901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143227903
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342143241523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143254547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143256268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143304250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143350703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143357025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143375794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143378115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143380123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143418046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143420630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143470430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143533450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143537945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143800499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342143811170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144110595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144115957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144118868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144128727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144302951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144303655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144340059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144342585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144352223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144358777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144362734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144375888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144379225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144383260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144386431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144402093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144484828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144512225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144623374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342144623485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144666016
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1342144693814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1342144693814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1342144693814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144693862
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1342144715846
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1342144715887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1342144715903
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1342144715903
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342144718870
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1342144718905
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342144719034
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342144719182
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342144719232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342144723838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144750610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144775398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342144776409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145093304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145101130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145138811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145143698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145149219
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342145160896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145171911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145178332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145179587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145191642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145203944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145207630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342145231318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167386815
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342167389734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167485079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167489682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1342167540687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167542098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1342167550135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167550907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167560959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167568130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167588058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167628475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167685192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167686682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1342167721994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167725637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1342167737317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1342167745537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1342167747453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167749062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167751654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1342167787371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167829160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167909906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342167912224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342167950455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342168009551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168038189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168040625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168056141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168058104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168128047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342168152216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342168215447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342168894485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342168926247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342169370339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342169372278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342177099115
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342177102444
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342177102579
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342177102652
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342177112292
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342177112345
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342177118358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1342177126715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342177126743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342177134027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1342177172491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342177179268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181835994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181841093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181843291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181888942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181891893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342181893619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182516566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182523800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182531026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182535430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182537073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182541800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182547418
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342182547542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182576530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182603268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182658782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182793568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182797747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182817558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182857715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182930564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182931848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182971951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342182975927
