what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1342051866497
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1342051866500
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1342051866513
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1342051866534
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1342051866553
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1342051866578
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1342051866603
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1342051866610
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1342051866625
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1342051866630
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1342051866651
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1342051866672
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1342051866695
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1342051866699
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1342051866717
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1342051866736
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1342051866748
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1342051866749
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1342051866749
started,bundle,org.eclipse.egit.core,0.11.1,"org.eclipse.egit.core",1342051866759
started,bundle,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui",1342051866790
started,bundle,org.eclipse.jgit,0.11.1,"org.eclipse.jgit",1342051866790
os,sysinfo,,,"linux",1342051866793
arch,sysinfo,,,"x86",1342051866793
ws,sysinfo,,,"gtk",1342051866793
locale,sysinfo,,,"en_GB",1342051866793
processors,sysinfo,,,"8",1342051866793
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1342051866793
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1342051866793
java.specification.name,sysinfo,,,"Java Platform API Specification",1342051866793
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342051866793
java.specification.version,sysinfo,,,"1.6",1342051866793
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1342051866793
java.version,sysinfo,,,"1.6.0_22",1342051866793
java.vm.info,sysinfo,,,"mixed mode",1342051866793
java.vm.name,sysinfo,,,"OpenJDK Client VM",1342051866793
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1342051866793
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342051866793
java.vm.specification.version,sysinfo,,,"1.0",1342051866793
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1342051866793
java.vm.version,sysinfo,,,"20.0-b11",1342051866793
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1342051867147
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1342051867222
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1342051867287
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1342051867571
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1342051867664
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1342051867729
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1342051868015
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1342051868061
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1342051878364
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1342051878386
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1342051878534
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1342051878535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342051878700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342051880756
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1342051884473
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1342051884730
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1342051884786
